tick, station, state, sender, target, dataType, size, desc
115, S04, SEND, 96:44:1c:d6:94:90, f2:f1:f:70:58:f6, Frame, 20, ACK
115, S14, SEND, 177.45.112.71/0, 152.56.31.180/0, RCPacket, 36, ROUTE_REP:3 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 177.45.112.71/0
115, S14, SEND, 152.56.31.180/0, 255.255.255.255/0, RCPacket, 36, ROUTE_REQ:0 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 177.45.112.71/0
115, S01, SEND, 96.56.122.190/0, 152.56.31.180/0, RCPacket, 36, ROUTE_REP:2 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 96.56.122.190/0
115, S01, SEND, 152.56.31.180/0, 255.255.255.255/0, RCPacket, 36, ROUTE_REQ:0 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 96.56.122.190/0
118, S12, SEND, bc:17:db:1e:9e:de, f2:f1:f:70:58:f6, Frame, 56, DATA
123, S02, RECEIVE, bc:17:db:1e:9e:de, f2:f1:f:70:58:f6, Frame, 56, DATA
123, S02, RECEIVE, 178.235.187.92/0, 152.56.31.180/0, RCPacket, 36, ROUTE_REP:1 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 178.235.187.92/0
124, S02, SEND, 178.235.187.92/0, 152.56.31.180/0, RCPacket, 36, ROUTE_REP:1 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 178.235.187.92/0
125, S02, SEND, f2:f1:f:70:58:f6, 39:ea:b7:f6:e3:fd, Frame, 52, DATA
126, S07, SEND, 6e:c8:a7:5a:9a:4b, bc:17:db:1e:9e:de, Frame, 48, DATA
130, S10, SEND, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 48, DATA
130, S14, RECEIVE, f2:f1:f:70:58:f6, 39:ea:b7:f6:e3:fd, Frame, 52, DATA
130, S14, RECEIVE, 35.77.47.88/0, 14.205.37.179/0, RCPacket, 32, ROUTE_REP:2 14.205.37.179/0 -> 177.45.112.71/0 -> 35.77.47.88/0
131, S14, SEND, 35.77.47.88/0, 14.205.37.179/0, RCPacket, 32, ROUTE_REP:2 14.205.37.179/0 -> 177.45.112.71/0 -> 35.77.47.88/0
134, S01, SEND, b7:3:3e:6d:2b:4b, ff:ff:ff:ff:ff:ff, Frame, 44, DATA
138, S03, RECEIVE, b7:3:3e:6d:2b:4b, ff:ff:ff:ff:ff:ff, Frame, 44, DATA
138, S03, RECEIVE, 96.56.122.190/0, 255.255.255.255/0, RCPacket, 24, ROUTE_REQ:0 96.56.122.190/0
138, S02, RECEIVE, b7:3:3e:6d:2b:4b, ff:ff:ff:ff:ff:ff, Frame, 44, DATA
138, S02, RECEIVE, 96.56.122.190/0, 255.255.255.255/0, RCPacket, 24, ROUTE_REQ:0 96.56.122.190/0
138, S11, RECEIVE, b7:3:3e:6d:2b:4b, ff:ff:ff:ff:ff:ff, Frame, 44, DATA
138, S11, RECEIVE, 96.56.122.190/0, 255.255.255.255/0, RCPacket, 24, ROUTE_REQ:0 96.56.122.190/0
138, S14, RECEIVE, b7:3:3e:6d:2b:4b, ff:ff:ff:ff:ff:ff, Frame, 44, DATA
138, S14, RECEIVE, 96.56.122.190/0, 255.255.255.255/0, RCPacket, 24, ROUTE_REQ:0 96.56.122.190/0
138, S09, RECEIVE, b7:3:3e:6d:2b:4b, ff:ff:ff:ff:ff:ff, Frame, 44, DATA
138, S09, RECEIVE, 96.56.122.190/0, 255.255.255.255/0, RCPacket, 24, ROUTE_REQ:0 96.56.122.190/0
138, S05, RECEIVE, b7:3:3e:6d:2b:4b, ff:ff:ff:ff:ff:ff, Frame, 44, DATA
138, S05, RECEIVE, 96.56.122.190/0, 255.255.255.255/0, RCPacket, 24, ROUTE_REQ:0 96.56.122.190/0
139, S03, SEND, 152.56.31.180/0, 96.56.122.190/0, RCPacket, 28, ROUTE_REP:1 96.56.122.190/0 -> 152.56.31.180/0
139, S03, SEND, 96.56.122.190/0, 255.255.255.255/0, RCPacket, 28, ROUTE_REQ:0 96.56.122.190/0 -> 152.56.31.180/0
139, S03, SEND, 43:7a:cb:e7:a4:6c, b7:3:3e:6d:2b:4b, Frame, 20, ACK
139, S02, SEND, 35.77.47.88/0, 96.56.122.190/0, RCPacket, 28, ROUTE_REP:3 96.56.122.190/0 -> 35.77.47.88/0
139, S02, SEND, 96.56.122.190/0, 255.255.255.255/0, RCPacket, 28, ROUTE_REQ:0 96.56.122.190/0 -> 35.77.47.88/0
139, S11, SEND, 14.205.37.179/0, 96.56.122.190/0, RCPacket, 28, ROUTE_REP:5 96.56.122.190/0 -> 14.205.37.179/0
139, S11, SEND, 96.56.122.190/0, 255.255.255.255/0, RCPacket, 28, ROUTE_REQ:0 96.56.122.190/0 -> 14.205.37.179/0
139, S14, SEND, 177.45.112.71/0, 96.56.122.190/0, RCPacket, 28, ROUTE_REP:4 96.56.122.190/0 -> 177.45.112.71/0
139, S14, SEND, 96.56.122.190/0, 255.255.255.255/0, RCPacket, 28, ROUTE_REQ:0 96.56.122.190/0 -> 177.45.112.71/0
139, S09, SEND, 11.45.251.230/0, 96.56.122.190/0, RCPacket, 28, ROUTE_REP:3 96.56.122.190/0 -> 11.45.251.230/0
139, S09, SEND, 96.56.122.190/0, 255.255.255.255/0, RCPacket, 28, ROUTE_REQ:0 96.56.122.190/0 -> 11.45.251.230/0
139, S05, SEND, 160.220.175.59/0, 96.56.122.190/0, RCPacket, 28, ROUTE_REP:3 96.56.122.190/0 -> 160.220.175.59/0
139, S05, SEND, 96.56.122.190/0, 255.255.255.255/0, RCPacket, 28, ROUTE_REQ:0 96.56.122.190/0 -> 160.220.175.59/0
141, S15, SEND, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 48, DATA
141, S01, RECEIVE, 43:7a:cb:e7:a4:6c, b7:3:3e:6d:2b:4b, Frame, 20, ACK
142, S03, SEND, 43:7a:cb:e7:a4:6c, b7:3:3e:6d:2b:4b, Frame, 48, DATA
142, S14, SEND, 39:ea:b7:f6:e3:fd, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
145, S10, RECEIVE, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 48, DATA
146, S11, SEND, 80:14:70:15:39:83, f2:f1:f:70:58:f6, Frame, 48, DATA
151, S06, SEND, 77:ac:6c:7d:c4:91, 8e:c0:91:f3:cf:a6, Frame, 48, DATA
151, S08, SEND, ce:d8:48:74:59:a6, 43:7a:cb:e7:a4:6c, Frame, 48, DATA
152, S14, SEND, 39:ea:b7:f6:e3:fd, b7:3:3e:6d:2b:4b, Frame, 20, ACK
154, S01, RECEIVE, 39:ea:b7:f6:e3:fd, b7:3:3e:6d:2b:4b, Frame, 20, ACK
155, S14, SEND, 39:ea:b7:f6:e3:fd, f2:f1:f:70:58:f6, Frame, 20, ACK
155, S03, RECEIVE, ce:d8:48:74:59:a6, 43:7a:cb:e7:a4:6c, Frame, 48, DATA
155, S03, RECEIVE, 131.64.58.102/0, 152.56.31.180/0, RCPacket, 28, ROUTE_REP:1 152.56.31.180/0 -> 131.64.58.102/0
157, S02, RECEIVE, 39:ea:b7:f6:e3:fd, f2:f1:f:70:58:f6, Frame, 20, ACK
158, S14, SEND, 39:ea:b7:f6:e3:fd, f2:f1:f:70:58:f6, Frame, 20, ACK
160, S02, RECEIVE, 39:ea:b7:f6:e3:fd, f2:f1:f:70:58:f6, Frame, 20, ACK
161, S14, SEND, 39:ea:b7:f6:e3:fd, f2:f1:f:70:58:f6, Frame, 56, DATA
165, S12, SEND, bc:17:db:1e:9e:de, f2:f1:f:70:58:f6, Frame, 56, DATA
172, S02, SEND, f2:f1:f:70:58:f6, 39:ea:b7:f6:e3:fd, Frame, 52, DATA
172, S07, SEND, 6e:c8:a7:5a:9a:4b, bc:17:db:1e:9e:de, Frame, 48, DATA
176, S10, SEND, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 48, DATA
177, S14, RECEIVE, f2:f1:f:70:58:f6, 39:ea:b7:f6:e3:fd, Frame, 52, DATA
187, S15, SEND, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 48, DATA
188, S03, SEND, 43:7a:cb:e7:a4:6c, b7:3:3e:6d:2b:4b, Frame, 48, DATA
191, S10, RECEIVE, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 48, DATA
192, S11, SEND, 80:14:70:15:39:83, f2:f1:f:70:58:f6, Frame, 48, DATA
197, S06, SEND, 77:ac:6c:7d:c4:91, 8e:c0:91:f3:cf:a6, Frame, 48, DATA
197, S08, SEND, ce:d8:48:74:59:a6, 43:7a:cb:e7:a4:6c, Frame, 48, DATA
201, S03, RECEIVE, ce:d8:48:74:59:a6, 43:7a:cb:e7:a4:6c, Frame, 48, DATA
201, S05, RECEIVE, 77:ac:6c:7d:c4:91, 8e:c0:91:f3:cf:a6, Frame, 48, DATA
201, S05, RECEIVE, 7.169.114.21/0, 160.220.175.59/0, RCPacket, 28, ROUTE_REP:1 160.220.175.59/0 -> 7.169.114.21/0
208, S14, SEND, 39:ea:b7:f6:e3:fd, f2:f1:f:70:58:f6, Frame, 56, DATA
212, S12, SEND, bc:17:db:1e:9e:de, f2:f1:f:70:58:f6, Frame, 56, DATA
218, S07, SEND, 6e:c8:a7:5a:9a:4b, bc:17:db:1e:9e:de, Frame, 48, DATA
219, S02, SEND, f2:f1:f:70:58:f6, 39:ea:b7:f6:e3:fd, Frame, 52, DATA
222, S10, SEND, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 48, DATA
223, S06, SEND, 77:ac:6c:7d:c4:91, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
223, S08, SEND, ce:d8:48:74:59:a6, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
224, S14, RECEIVE, f2:f1:f:70:58:f6, 39:ea:b7:f6:e3:fd, Frame, 52, DATA
233, S15, SEND, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 48, DATA
234, S03, SEND, 43:7a:cb:e7:a4:6c, b7:3:3e:6d:2b:4b, Frame, 48, DATA
237, S10, RECEIVE, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 48, DATA
238, S11, SEND, 80:14:70:15:39:83, f2:f1:f:70:58:f6, Frame, 48, DATA
248, S10, SEND, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
250, S15, RECEIVE, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
251, S10, SEND, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
253, S15, RECEIVE, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
254, S10, SEND, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
255, S14, SEND, 39:ea:b7:f6:e3:fd, f2:f1:f:70:58:f6, Frame, 56, DATA
256, S15, RECEIVE, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
257, S10, SEND, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
259, S15, RECEIVE, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
260, S10, SEND, ba:8a:7d:2:e4:ce, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
260, S02, RECEIVE, 39:ea:b7:f6:e3:fd, f2:f1:f:70:58:f6, Frame, 56, DATA
260, S02, RECEIVE, 177.45.112.71/0, 152.56.31.180/0, RCPacket, 36, ROUTE_REP:3 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 177.45.112.71/0
261, S02, SEND, 177.45.112.71/0, 152.56.31.180/0, RCPacket, 36, ROUTE_REP:3 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 177.45.112.71/0
262, S07, RECEIVE, ba:8a:7d:2:e4:ce, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
263, S10, SEND, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
263, S09, SEND, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 44, DATA
264, S11, SEND, 80:14:70:15:39:83, b7:3:3e:6d:2b:4b, Frame, 20, ACK
265, S15, RECEIVE, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
266, S10, SEND, ba:8a:7d:2:e4:ce, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
267, S06, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 44, DATA
267, S06, RECEIVE, 11.45.251.230/0, 255.255.255.255/0, RCPacket, 24, ROUTE_REQ:0 11.45.251.230/0
268, S06, SEND, 7.169.114.21/0, 11.45.251.230/0, RCPacket, 28, ROUTE_REP:2 11.45.251.230/0 -> 7.169.114.21/0
268, S06, SEND, 11.45.251.230/0, 255.255.255.255/0, RCPacket, 28, ROUTE_REQ:0 11.45.251.230/0 -> 7.169.114.21/0
268, S06, SEND, 77:ac:6c:7d:c4:91, df:db:e7:56:56:42, Frame, 20, ACK
269, S11, SEND, 80:14:70:15:39:83, f2:f1:f:70:58:f6, Frame, 20, ACK
270, S15, RECEIVE, ba:8a:7d:2:e4:ce, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
271, S06, SEND, 77:ac:6c:7d:c4:91, df:db:e7:56:56:42, Frame, 48, DATA
271, S10, SEND, ba:8a:7d:2:e4:ce, 6e:c8:a7:5a:9a:4b, Frame, 48, DATA
271, S02, RECEIVE, 80:14:70:15:39:83, f2:f1:f:70:58:f6, Frame, 20, ACK
272, S11, SEND, 80:14:70:15:39:83, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
275, S02, SEND, f2:f1:f:70:58:f6, 39:ea:b7:f6:e3:fd, Frame, 52, DATA
280, S03, SEND, 43:7a:cb:e7:a4:6c, b7:3:3e:6d:2b:4b, Frame, 48, DATA
280, S14, RECEIVE, f2:f1:f:70:58:f6, 39:ea:b7:f6:e3:fd, Frame, 52, DATA
283, S07, SEND, 6e:c8:a7:5a:9a:4b, bc:17:db:1e:9e:de, Frame, 48, DATA
285, S11, SEND, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 20, ACK
287, S14, RECEIVE, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 20, ACK
288, S11, SEND, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 20, ACK
290, S14, RECEIVE, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 20, ACK
291, S11, SEND, 80:14:70:15:39:83, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
295, S12, SEND, bc:17:db:1e:9e:de, f2:f1:f:70:58:f6, Frame, 56, DATA
295, S05, RECEIVE, 80:14:70:15:39:83, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
295, S05, RECEIVE, 35.77.47.88/0, 255.255.255.255/0, RCPacket, 28, ROUTE_REQ:0 35.77.47.88/0 -> 14.205.37.179/0
296, S05, SEND, 160.220.175.59/0, 35.77.47.88/0, RCPacket, 32, ROUTE_REP:4 35.77.47.88/0 -> 14.205.37.179/0 -> 160.220.175.59/0
296, S05, SEND, 35.77.47.88/0, 255.255.255.255/0, RCPacket, 32, ROUTE_REQ:0 35.77.47.88/0 -> 14.205.37.179/0 -> 160.220.175.59/0
301, S11, SEND, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 48, DATA
305, S14, RECEIVE, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 48, DATA
305, S14, RECEIVE, 14.205.37.179/0, 177.45.112.71/0, RCPacket, 28, ROUTE_REP:2 177.45.112.71/0 -> 14.205.37.179/0
307, S14, SEND, 39:ea:b7:f6:e3:fd, f2:f1:f:70:58:f6, Frame, 56, DATA
309, S07, SEND, 6e:c8:a7:5a:9a:4b, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
312, S02, RECEIVE, 39:ea:b7:f6:e3:fd, f2:f1:f:70:58:f6, Frame, 56, DATA
313, S10, RECEIVE, 6e:c8:a7:5a:9a:4b, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
313, S15, RECEIVE, 6e:c8:a7:5a:9a:4b, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
317, S06, SEND, 77:ac:6c:7d:c4:91, df:db:e7:56:56:42, Frame, 48, DATA
317, S10, SEND, ba:8a:7d:2:e4:ce, 6e:c8:a7:5a:9a:4b, Frame, 48, DATA
321, S07, RECEIVE, ba:8a:7d:2:e4:ce, 6e:c8:a7:5a:9a:4b, Frame, 48, DATA
321, S07, RECEIVE, 48.151.68.235/0, 162.110.76.201/0, RCPacket, 28, ROUTE_REP:3 162.110.76.201/0 -> 48.151.68.235/0
321, S09, RECEIVE, 77:ac:6c:7d:c4:91, df:db:e7:56:56:42, Frame, 48, DATA
321, S09, RECEIVE, 7.169.114.21/0, 11.45.251.230/0, RCPacket, 28, ROUTE_REP:2 11.45.251.230/0 -> 7.169.114.21/0
322, S02, SEND, f2:f1:f:70:58:f6, 39:ea:b7:f6:e3:fd, Frame, 52, DATA
322, S07, SEND, 6e:c8:a7:5a:9a:4b, ba:8a:7d:2:e4:ce, Frame, 20, ACK
324, S10, RECEIVE, 6e:c8:a7:5a:9a:4b, ba:8a:7d:2:e4:ce, Frame, 20, ACK
325, S10, SEND, ba:8a:7d:2:e4:ce, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
326, S03, SEND, 43:7a:cb:e7:a4:6c, b7:3:3e:6d:2b:4b, Frame, 48, DATA
327, S07, RECEIVE, ba:8a:7d:2:e4:ce, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
327, S14, RECEIVE, f2:f1:f:70:58:f6, 39:ea:b7:f6:e3:fd, Frame, 52, DATA
328, S10, SEND, ba:8a:7d:2:e4:ce, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
332, S07, RECEIVE, ba:8a:7d:2:e4:ce, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
332, S13, RECEIVE, ba:8a:7d:2:e4:ce, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
332, S15, RECEIVE, ba:8a:7d:2:e4:ce, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
333, S07, SEND, 6e:c8:a7:5a:9a:4b, ba:8a:7d:2:e4:ce, Frame, 20, ACK
335, S10, RECEIVE, 6e:c8:a7:5a:9a:4b, ba:8a:7d:2:e4:ce, Frame, 20, ACK
337, S09, SEND, df:db:e7:56:56:42, b7:3:3e:6d:2b:4b, Frame, 20, ACK
339, S01, RECEIVE, df:db:e7:56:56:42, b7:3:3e:6d:2b:4b, Frame, 20, ACK
340, S09, SEND, df:db:e7:56:56:42, 77:ac:6c:7d:c4:91, Frame, 20, ACK
342, S12, SEND, bc:17:db:1e:9e:de, f2:f1:f:70:58:f6, Frame, 56, DATA
342, S06, RECEIVE, df:db:e7:56:56:42, 77:ac:6c:7d:c4:91, Frame, 20, ACK
348, S09, SEND, df:db:e7:56:56:42, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
349, S02, SEND, f2:f1:f:70:58:f6, 39:ea:b7:f6:e3:fd, Frame, 20, ACK
350, S07, RECEIVE, df:db:e7:56:56:42, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
352, S03, SEND, 43:7a:cb:e7:a4:6c, ce:d8:48:74:59:a6, Frame, 20, ACK
352, S11, SEND, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 48, DATA
354, S08, RECEIVE, 43:7a:cb:e7:a4:6c, ce:d8:48:74:59:a6, Frame, 20, ACK
355, S03, SEND, 43:7a:cb:e7:a4:6c, ce:d8:48:74:59:a6, Frame, 20, ACK
356, S14, RECEIVE, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 48, DATA
357, S08, RECEIVE, 43:7a:cb:e7:a4:6c, ce:d8:48:74:59:a6, Frame, 20, ACK
358, S03, SEND, 43:7a:cb:e7:a4:6c, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
359, S14, SEND, 39:ea:b7:f6:e3:fd, f2:f1:f:70:58:f6, Frame, 56, DATA
362, S04, RECEIVE, 43:7a:cb:e7:a4:6c, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
362, S04, RECEIVE, 96.56.122.190/0, 255.255.255.255/0, RCPacket, 28, ROUTE_REQ:0 96.56.122.190/0 -> 152.56.31.180/0
362, S08, RECEIVE, 43:7a:cb:e7:a4:6c, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
362, S08, RECEIVE, 96.56.122.190/0, 255.255.255.255/0, RCPacket, 28, ROUTE_REQ:0 96.56.122.190/0 -> 152.56.31.180/0
363, S06, SEND, 77:ac:6c:7d:c4:91, df:db:e7:56:56:42, Frame, 48, DATA
363, S04, SEND, 155.202.229.150/0, 96.56.122.190/0, RCPacket, 32, ROUTE_REP:3 96.56.122.190/0 -> 152.56.31.180/0 -> 155.202.229.150/0
363, S04, SEND, 96.56.122.190/0, 255.255.255.255/0, RCPacket, 32, ROUTE_REQ:0 96.56.122.190/0 -> 152.56.31.180/0 -> 155.202.229.150/0
363, S04, SEND, 96:44:1c:d6:94:90, 43:7a:cb:e7:a4:6c, Frame, 20, ACK
363, S08, SEND, 131.64.58.102/0, 96.56.122.190/0, RCPacket, 32, ROUTE_REP:2 96.56.122.190/0 -> 152.56.31.180/0 -> 131.64.58.102/0
363, S08, SEND, 96.56.122.190/0, 255.255.255.255/0, RCPacket, 32, ROUTE_REQ:0 96.56.122.190/0 -> 152.56.31.180/0 -> 131.64.58.102/0
363, S08, SEND, ce:d8:48:74:59:a6, 43:7a:cb:e7:a4:6c, Frame, 20, ACK
366, S04, SEND, 96:44:1c:d6:94:90, 43:7a:cb:e7:a4:6c, Frame, 52, DATA
366, S08, SEND, ce:d8:48:74:59:a6, 43:7a:cb:e7:a4:6c, Frame, 52, DATA
369, S12, SEND, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
374, S11, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
374, S10, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
374, S10, RECEIVE, 152.56.31.180/0, 255.255.255.255/0, RCPacket, 36, ROUTE_REQ:0 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 178.235.187.92/0
374, S07, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
374, S07, RECEIVE, 152.56.31.180/0, 255.255.255.255/0, RCPacket, 36, ROUTE_REQ:0 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 178.235.187.92/0
374, S14, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
374, S01, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
374, S09, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
374, S09, RECEIVE, 152.56.31.180/0, 255.255.255.255/0, RCPacket, 36, ROUTE_REQ:0 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 178.235.187.92/0
374, S15, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
374, S15, RECEIVE, 152.56.31.180/0, 255.255.255.255/0, RCPacket, 36, ROUTE_REQ:0 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 178.235.187.92/0
375, S10, SEND, 48.151.68.235/0, 152.56.31.180/0, RCPacket, 40, ROUTE_REP:4 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 178.235.187.92/0 -> 48.151.68.235/0
375, S10, SEND, 152.56.31.180/0, 255.255.255.255/0, RCPacket, 40, ROUTE_REQ:0 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 178.235.187.92/0 -> 48.151.68.235/0
375, S10, SEND, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 20, ACK
375, S07, SEND, 162.110.76.201/0, 152.56.31.180/0, RCPacket, 40, ROUTE_REP:2 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 178.235.187.92/0 -> 162.110.76.201/0
375, S07, SEND, 152.56.31.180/0, 255.255.255.255/0, RCPacket, 40, ROUTE_REQ:0 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 178.235.187.92/0 -> 162.110.76.201/0
375, S09, SEND, 11.45.251.230/0, 152.56.31.180/0, RCPacket, 40, ROUTE_REP:4 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 178.235.187.92/0 -> 11.45.251.230/0
375, S09, SEND, 152.56.31.180/0, 255.255.255.255/0, RCPacket, 40, ROUTE_REQ:0 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 178.235.187.92/0 -> 11.45.251.230/0
375, S15, SEND, 130.189.133.177/0, 152.56.31.180/0, RCPacket, 40, ROUTE_REP:4 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 178.235.187.92/0 -> 130.189.133.177/0
375, S15, SEND, 152.56.31.180/0, 255.255.255.255/0, RCPacket, 40, ROUTE_REQ:0 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 178.235.187.92/0 -> 130.189.133.177/0
377, S12, RECEIVE, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 20, ACK
378, S10, SEND, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 60, DATA
384, S12, RECEIVE, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 60, DATA
384, S12, RECEIVE, 48.151.68.235/0, 152.56.31.180/0, RCPacket, 40, ROUTE_REP:4 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 178.235.187.92/0 -> 48.151.68.235/0
385, S12, SEND, 48.151.68.235/0, 152.56.31.180/0, RCPacket, 40, ROUTE_REP:4 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 178.235.187.92/0 -> 48.151.68.235/0
385, S12, SEND, bc:17:db:1e:9e:de, ba:8a:7d:2:e4:ce, Frame, 20, ACK
387, S10, RECEIVE, bc:17:db:1e:9e:de, ba:8a:7d:2:e4:ce, Frame, 20, ACK
388, S12, SEND, bc:17:db:1e:9e:de, f2:f1:f:70:58:f6, Frame, 60, DATA
389, S05, SEND, 8e:c0:91:f3:cf:a6, 39:ea:b7:f6:e3:fd, Frame, 48, DATA
396, S14, SEND, 39:ea:b7:f6:e3:fd, bc:17:db:1e:9e:de, Frame, 20, ACK
398, S11, SEND, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 48, DATA
398, S10, SEND, ba:8a:7d:2:e4:ce, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
404, S14, SEND, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 20, ACK
404, S15, RECEIVE, ba:8a:7d:2:e4:ce, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
406, S11, RECEIVE, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 20, ACK
407, S11, SEND, 80:14:70:15:39:83, bc:17:db:1e:9e:de, Frame, 20, ACK
